Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
29-05-2012,17.9,18.75,17.85,17.95,18.296905644,18356,75,335858,10033,54.66,0.9,0.05
28-05-2012,17.8,18.1,17.55,17.9,17.892778071,9485,37,169713,8018,84.53,0.55,0.1
25-05-2012,17.7,18,17.7,17.8,17.841202476,5655,34,100892,2790,49.34,0.3,0.1
24-05-2012,17.45,18.2,17.45,17.9,17.915644444,11250,43,201551,8243,73.27,0.75,0.45
23-05-2012,18,18.35,17.8,17.85,18.048690141,22407,62,404417,14900,66.5,0.55,-0.15
22-05-2012,17.85,18.6,17.8,18,18.357416849,20595,83,378071,12650,61.42,0.8,0.15
21-05-2012,18.4,18.4,17.75,17.95,18.067132559,18173,69,328334,16273,89.54,0.65,-0.45
18-05-2012,17.55,18.2,17.55,17.85,17.828446054,14357,57,255963,12304,85.7,0.65,0.3
17-05-2012,17.6,18.15,17.6,17.9,17.909633478,14242,55,255069,11416,80.16,0.55,0.3
16-05-2012,18.45,18.45,17.65,17.95,17.916620283,17966,50,321890,16566,92.21,0.8,-0.5
15-05-2012,18.25,18.6,17.1,18.15,18.341715976,19604,75,359571,12621,64.38,1.5,-0.1
14-05-2012,18.3,18.4,18.05,18.2,18.132413279,10724,36,194452,9124,85.08,0.35,-0.1
11-05-2012,18.45,18.85,18.25,18.3,18.553389584,27496,91,510144,22519,81.9,0.6,-0.15
10-05-2012,18.95,19,18.5,18.7,18.776617589,45778,138,859556,37726,82.41,0.5,-0.25
09-05-2012,19.35,19.35,18.25,18.45,18.779125721,54239,181,1018561,39993,73.73,1.1,-0.9
08-05-2012,18.55,18.9,18.2,18.25,18.441339727,26483,100,488382,18795,70.97,0.7,-0.3
07-05-2012,17.8,18.7,17.8,18.55,18.104814305,14540,82,263244,13689,94.15,0.9,0.75
04-05-2012,18.9,18.9,17.6,17.8,18.013843058,62125,165,1119110,57386,92.37,1.3,-1.1
03-05-2012,18.95,18.95,18.55,18.65,18.728351648,13650,65,255642,11825,86.63,0.4,-0.3
02-05-2012,18.6,19,18.55,18.7,18.786116393,26823,108,503900,18768,69.97,0.45,0.1
30-04-2012,18.95,19.05,18.65,18.95,18.915065255,19462,79,368125,15175,77.97,0.4,0
28-04-2012,18.5,18.85,18.5,18.55,18.609811321,2650,7,49316,1250,47.17,0.35,0.05
27-04-2012,19.2,19.25,18.5,18.7,18.804510843,34539,115,649489,30599,88.59,0.75,-0.5
26-04-2012,19.3,19.3,18.7,18.75,18.823611666,20024,65,376924,17420,87,0.6,-0.55
25-04-2012,19.85,19.85,18.8,18.9,19.111073005,23327,119,445804,21631,92.73,1.05,-0.95
24-04-2012,19.9,20,19.5,19.6,19.744117647,37400,131,738430,20760,55.51,0.5,-0.3
23-04-2012,19.7,20.2,19.3,19.6,19.732881728,21848,92,431124,16220,74.24,0.9,-0.1
20-04-2012,19.75,20.4,19.35,19.7,19.845039045,43540,139,864053,30239,69.45,1.05,-0.05
19-04-2012,19.85,20.1,19.55,19.95,19.880803424,21259,88,422646,18921,89,0.55,0.1
18-04-2012,20.35,20.45,19.2,19.5,19.752828054,67184,180,1327074,57323,85.32,1.25,-0.85
17-04-2012,20.25,20.35,19.8,20.1,20.108027211,18375,72,369485,13524,73.6,0.55,-0.15
16-04-2012,20.4,20.5,20,20,20.221799463,13404,79,271053,7250,54.09,0.5,-0.4
13-04-2012,20.05,21,19.75,20.05,20.266706061,59230,196,1200397,41629,70.28,1.25,0
12-04-2012,20.1,20.45,19.85,20.15,20.240339231,39619,115,801902,28482,71.89,0.6,0.05
11-04-2012,20,20.35,19.55,19.75,19.881888831,42206,153,839135,30899,73.21,0.8,-0.25
10-04-2012,20.6,20.9,19.6,19.85,20.135915123,78137,185,1573360,57279,73.31,1.3,-0.75
09-04-2012,20.6,21.35,20.1,20.6,20.849638051,39232,163,817973,22103,56.34,1.25,0
04-04-2012,20.65,21.3,20.35,20.4,20.653482654,52058,159,1075179,41265,79.27,0.95,-0.25
03-04-2012,23,23.35,20.8,21.05,21.736095889,128649,490,2796327,83809,65.15,2.55,-1.95
02-04-2012,20.2,23.25,19.8,22.9,22.293271029,304742,1162,6793696,171534,56.29,3.45,2.7
30-03-2012,18.65,20.3,18.65,19.8,19.902909723,93789,202,1866674,65457,69.79,1.65,1.15
29-03-2012,18.85,19.55,18.25,19.3,18.931988473,55520,166,1051104,34587,62.3,1.3,0.45
28-03-2012,18.7,19,18.3,18.35,18.628343805,46317,156,862809,33240,71.77,0.7,-0.35
27-03-2012,18.85,19.5,18.25,19.1,18.990771145,57862,211,1098844,35935,62.1,1.25,0.25
26-03-2012,19.7,19.7,18.2,18.55,18.652933722,44977,184,838953,30209,67.17,1.5,-1.15
23-03-2012,18.4,18.95,18.35,18.55,18.640412795,22384,101,417247,19321,86.32,0.6,0.15
22-03-2012,19,19.5,18.3,18.5,18.691925754,64650,195,1208433,49894,77.18,1.2,-0.5
21-03-2012,19.95,19.95,18.35,19,19.101068761,98151,212,1874789,88319,89.98,1.6,-0.95
20-03-2012,19.7,19.7,19.15,19.5,19.390439064,38992,121,756072,24180,62.01,0.55,-0.2
19-03-2012,19.95,20.45,19,19.2,19.461716505,75176,212,1463054,65751,87.46,1.45,-0.75
16-03-2012,21.7,21.7,19.8,19.95,20.465905389,61388,167,1256361,49983,81.42,1.9,-1.75
15-03-2012,20.6,21,20.4,20.75,20.711366068,27107,95,561423,22102,81.54,0.6,0.15
14-03-2012,20.85,21.25,20.7,20.9,20.937981368,29733,117,622549,22307,75.02,0.55,0.05
13-03-2012,20.75,21.4,20.3,21.3,20.858885463,66485,134,1386803,59159,88.98,1.1,0.55
12-03-2012,19.65,20.9,19.65,20.35,20.403728794,50633,138,1033102,39043,77.11,1.25,0.7
09-03-2012,20.85,21,20.25,20.5,20.736978994,45369,103,940816,32102,70.76,0.75,-0.35
07-03-2012,21.3,21.3,20.2,20.4,20.513788005,46671,92,957399,42812,91.73,1.1,-0.9
06-03-2012,21.25,21.55,20.3,20.55,21.029921331,43982,154,924938,33485,76.13,1.25,-0.7
05-03-2012,21.7,22,21.2,21.3,21.704680365,26280,57,570399,22213,84.52,0.8,-0.4
03-03-2012,22.35,22.4,21.7,22.05,22.089183673,4900,10,108237,3400,69.39,0.7,-0.3
02-03-2012,21.7,22.3,21.65,21.9,21.987734941,23889,101,525265,18357,76.84,0.65,0.2
01-03-2012,21.65,22,21.55,21.95,21.866857929,34159,97,746950,30709,89.9,0.45,0.3
29-02-2012,21.3,22.3,21.3,21.85,21.829249098,73698,159,1608772,65446,88.8,1,0.55
28-02-2012,21.05,21.4,20.8,21.25,21.170933522,42420,122,898071,29751,70.13,0.6,0.2
27-02-2012,21.7,21.95,21.05,21.1,21.518862979,66771,136,1436836,53639,80.33,0.9,-0.6
24-02-2012,22.25,22.5,21.5,21.7,22.145402763,77949,256,1726212,54963,70.51,1,-0.55
23-02-2012,22,22.4,21.5,21.75,21.900922745,89082,218,1950978,52660,59.11,0.9,-0.25
22-02-2012,21,23.15,21,22.05,22.759378706,510998,1270,11629997,204432,40.01,2.15,1.05
21-02-2012,21.05,21.15,20.5,21.05,20.938618417,45209,137,946614,34501,76.31,0.65,0
17-02-2012,20.55,21.5,20.55,21.05,21.146451267,69081,174,1460818,51030,73.87,0.95,0.5
16-02-2012,21,21.5,20.9,21.05,21.120044973,65817,158,1390058,47056,71.5,0.6,0.05
15-02-2012,21.3,21.6,20.95,21.15,21.278129784,84910,173,1806726,55688,65.58,0.65,-0.15
14-02-2012,20.95,21.25,20.95,21.15,21.090741090,26515,100,559221,18196,68.63,0.3,0.2
13-02-2012,21.5,21.75,20.8,21.15,21.195997293,90139,192,1910586,58567,64.97,0.95,-0.35
10-02-2012,21.3,22.25,20.9,21.5,21.362297067,89192,307,1905346,45984,51.56,1.35,0.2
09-02-2012,21.15,21.35,20.8,21.25,21.048297014,61950,191,1303942,44486,71.81,0.55,0.1
08-02-2012,21.65,22.35,21.3,21.3,21.707224852,66119,196,1435260,38137,57.68,1.05,-0.35
07-02-2012,21.7,23.2,21.1,22.15,22.113515020,89715,372,1983914,46613,51.96,2.1,0.45
06-02-2012,21.4,21.65,20.95,21.55,21.217292590,37438,143,794333,24120,64.43,0.7,0.15
03-02-2012,22.3,22.3,21,21.35,21.423945696,34620,178,741697,23476,67.81,1.3,-0.95
02-02-2012,22.6,22.9,21.8,21.95,22.317102616,22365,117,499122,13112,58.63,1.1,-0.65
01-02-2012,22.5,23,22.1,22.25,22.500875740,21125,112,475331,14568,68.96,0.9,-0.25
31-01-2012,22.2,23.2,22.2,22.8,22.825950120,37811,185,863072,27570,72.92,1,0.6
30-01-2012,21.25,23.2,20.85,22.1,22.464500963,56579,233,1271019,39760,70.27,2.35,0.85
27-01-2012,21.35,22.4,20.85,21.35,21.528463713,42440,158,913668,26738,63,1.55,0
25-01-2012,20.75,22.3,20.75,21.4,21.449083524,49483,168,1061365,34821,70.37,1.55,0.65
24-01-2012,20.8,21.2,20.7,20.8,20.860021116,22732,67,474190,20342,89.49,0.5,0
23-01-2012,21.5,21.65,20.8,20.9,21.119835269,14812,51,312827,12052,81.37,0.85,-0.6
20-01-2012,20.4,21.85,20.4,21.5,21.251373796,40581,139,862402,36399,89.69,1.45,1.1
19-01-2012,21.1,21.1,20.65,20.9,20.880091257,14903,62,311176,11699,78.5,0.45,-0.2
18-01-2012,20.75,21.15,20.2,20.7,20.833096431,13367,62,278476,9265,69.31,0.95,-0.05
17-01-2012,20.55,21.3,20.5,20.6,20.880190857,51557,147,1076520,46650,90.48,0.8,0.05
16-01-2012,21.5,21.5,20.8,21.05,21.113973548,26085,76,550758,22819,87.48,0.7,-0.45
13-01-2012,21.2,21.8,21.15,21.25,21.248692205,54481,123,1157650,41648,76.44,0.65,0.05
12-01-2012,22.55,22.55,21.4,21.55,21.822876996,29934,118,653246,24781,82.79,1.15,-1
11-01-2012,23.5,23.5,21.35,22.35,22.202232411,53216,222,1181514,37373,70.23,2.15,-1.15
10-01-2012,20.55,22.7,20.55,21.65,22.120563958,80928,229,1790173,33475,41.36,2.15,1.1
09-01-2012,20.95,21.45,20.5,20.65,20.823903459,35384,129,736833,24801,70.09,0.95,-0.3
07-01-2012,20.1,20.9,20.1,20.6,20.714762859,4491,22,93030,3391,75.51,0.8,0.5
06-01-2012,19.85,20.9,19.85,20.45,20.642965600,19099,86,394260,12745,66.73,1.05,0.6
05-01-2012,21.5,21.5,20.6,20.85,21.094088703,75195,142,1586170,64182,85.35,0.9,-0.65
04-01-2012,20.5,20.85,19.85,20.85,20.614976752,36777,177,758157,22474,61.11,1,0.35
03-01-2012,19.75,20,18.7,19.9,19.609960790,29074,112,570140,24983,85.93,1.3,0.15
02-01-2012,20.05,20.05,19,19.4,19.464560823,19343,89,376503,16296,84.25,1.05,-0.65
30-12-2011,19.65,20,19,19.45,19.561817363,17762,110,347457,13575,76.43,1,-0.2
29-12-2011,20,20.35,19.55,19.65,19.857039450,11052,57,219460,9857,89.19,0.8,-0.35
28-12-2011,19.9,20.3,19.75,19.95,19.999959345,49195,60,983898,48524,98.64,0.55,0.05
27-12-2011,20,20.1,19.8,19.85,19.964395703,13313,55,265786,12023,90.31,0.3,-0.15
26-12-2011,20,20.75,19.75,20.2,20.251372174,19859,106,402172,13145,66.19,1,0.2
23-12-2011,19.8,20.5,19.7,20,20.045096168,19913,105,399158,15526,77.97,0.8,0.2
22-12-2011,20.6,20.7,20,20.35,20.346275853,15762,77,320698,11107,70.47,0.7,-0.25
21-12-2011,20.75,21.35,20.1,20.6,20.565364533,20684,104,425374,13452,65.04,1.25,-0.15
20-12-2011,22.45,22.45,20.45,20.45,20.863914232,75739,151,1580212,67209,88.74,2,-2
19-12-2011,21.3,22.1,21,21.5,21.779890090,76062,318,1656622,64007,84.15,1.1,0.2
16-12-2011,19.95,21.05,19.5,21.05,20.766674821,98112,313,2037460,72429,73.82,1.55,1.1
15-12-2011,21.1,21.1,20.05,20.05,20.188503968,31002,108,625884,24890,80.29,1.05,-1.05
14-12-2011,20.1,21.45,20.1,21.1,21.215396442,107973,280,2290690,60360,55.9,1.35,1
13-12-2011,20.35,20.6,19.65,20.45,20.220564107,38397,117,776409,25362,66.05,0.95,0.1
12-12-2011,19.9,20.25,19.9,20.2,20.173836924,46837,43,944882,45126,96.35,0.35,0.3
09-12-2011,20.25,20.35,20,20.2,20.200529128,38932,66,786447,36557,93.9,0.35,-0.05
08-12-2011,20,20.6,19.85,20.4,20.281062432,42318,119,858254,33838,79.96,0.75,0.4
07-12-2011,20.35,20.6,19.65,20.3,20.154431260,23007,104,463693,19194,83.43,0.95,-0.05
05-12-2011,20.15,20.45,19.7,19.9,19.906247513,12565,67,250122,8731,69.49,0.75,-0.25
02-12-2011,19.7,20.4,19.7,20,20.015716005,41550,89,831653,30542,73.51,0.7,0.3
01-12-2011,20.95,20.95,19.55,19.75,20.109641211,54879,179,1103597,41864,76,1.4,-1.2
30-11-2011,20.75,21,20.05,20.3,20.374484490,44616,108,909028,26337,59.03,0.95,-0.45
29-11-2011,20.5,20.5,20.1,20.5,20.456378441,46422,297,949626,38426,82.78,0.4,0
28-11-2011,19.4,19.55,18.8,19.55,19.369306594,11768,68,227938,11202,95.19,0.75,0.15
25-11-2011,19,19.4,18.35,18.65,18.787811186,50653,106,951659,43693,86.26,1.05,-0.35
24-11-2011,19,19,18.25,18.8,18.633451957,23323,96,434588,17394,74.58,0.75,-0.2
23-11-2011,19.95,19.95,18.35,18.8,18.676370535,45858,180,856461,31169,67.97,1.6,-1.15
22-11-2011,19.25,19.65,18.5,19.3,19.211129875,25463,130,489173,15216,59.76,1.15,0.05
21-11-2011,19.25,19.55,18.55,18.8,19.049269159,101869,178,1940530,85790,84.22,1,-0.45
18-11-2011,20.15,20.4,19.15,19.15,19.459578149,60116,215,1169832,56476,93.95,1.25,-1
17-11-2011,20.05,20.65,19.75,20.15,20.107953308,45918,116,923317,41195,89.71,0.9,0.1
16-11-2011,20.6,20.6,19.75,20,19.990755324,43809,158,875775,36748,83.88,0.85,-0.6
15-11-2011,21.75,21.75,20.75,20.75,20.998285553,46079,162,967580,41101,89.2,1,-1
14-11-2011,22.4,22.85,21.6,21.8,22.101019016,37389,133,826335,30859,82.53,1.25,-0.6
11-11-2011,22.45,23.2,22.05,22.4,22.311443013,52626,112,1174162,45748,86.93,1.15,-0.05
09-11-2011,22.15,23.2,21.6,22.2,22.441683294,60643,250,1360931,43909,72.41,1.6,0.05
08-11-2011,22.5,22.7,22.05,22.15,22.200657972,42859,123,951498,36391,84.91,0.65,-0.35
04-11-2011,23.65,23.65,22.25,22.4,22.831601113,66485,213,1517959,40614,61.09,1.4,-1.25
03-11-2011,24.8,24.8,23.3,23.3,23.506334772,58171,273,1367387,41188,70.81,1.5,-1.5
02-11-2011,26,26.35,24.25,24.5,25.207900699,215829,699,5440596,168533,78.09,2.1,-1.5
01-11-2011,24.15,25.5,24.15,25.5,25.077339007,164044,606,4113787,110815,67.55,1.35,1.35
31-10-2011,21.9,23.2,21.5,23.2,22.845172697,95022,357,2170794,90287,95.02,1.7,1.3
28-10-2011,20.8,21.2,20.25,21.1,20.862426834,68509,180,1429264,60959,88.98,0.95,0.3
26-10-2011,19.75,20.75,19.75,20.55,20.522396678,45029,154,924103,40497,89.94,1,0.8
25-10-2011,19.75,19.9,19.5,19.75,19.727713151,35503,70,700393,31611,89.04,0.4,0
24-10-2011,19.65,20.1,19.65,19.8,19.872545496,30607,113,608239,21373,69.83,0.45,0.15
21-10-2011,19.5,20.2,19.25,19.7,19.922736811,26688,99,531698,17064,63.94,0.95,0.2
20-10-2011,19.4,19.65,19.4,19.6,19.551320918,18472,53,361152,14942,80.89,0.25,0.2
19-10-2011,19.8,19.8,19.35,19.65,19.538130536,31838,115,622055,21034,66.07,0.45,-0.15
18-10-2011,19.6,19.95,19.15,19.65,19.674469917,37164,121,731182,32426,87.25,0.8,0.05
17-10-2011,20,20,19.05,19.4,19.439078300,75556,174,1468739,64455,85.31,0.95,-0.6
14-10-2011,20.25,20.35,19.7,20,20.090341395,31547,99,633790,16141,51.16,0.65,-0.25
13-10-2011,20.35,20.8,19.7,19.85,20.199526142,37564,133,758775,29609,78.82,1.1,-0.5
12-10-2011,20,20.25,19.6,20,19.981331756,15213,76,303976,11471,75.4,0.65,0
11-10-2011,20,20.6,19.25,19.95,19.966154062,28482,162,568676,17259,60.6,1.35,-0.05
10-10-2011,19.4,20.2,19.2,20.1,19.614575856,47366,132,929064,36930,77.97,1,0.7
07-10-2011,19.7,20.45,19.4,19.6,19.705277691,118783,193,2340652,103228,86.9,1.05,-0.1
05-10-2011,19.8,20,19.45,19.7,19.742351047,24840,113,490400,18786,75.63,0.55,-0.1
04-10-2011,20.85,20.85,19.4,19.8,20.092947155,77926,169,1565763,63735,81.79,1.45,-1.05
03-10-2011,20.6,20.9,20.2,20.6,20.656709341,48507,96,1001995,46431,95.72,0.7,0
30-09-2011,20.6,21.9,20.6,21.1,21.408333333,51960,139,1112377,36284,69.83,1.3,0.5
29-09-2011,21,21.85,20.6,21.2,21.206469607,38364,140,813565,30550,79.63,1.25,0.2
28-09-2011,21.1,21.5,21.05,21.4,21.342128342,53591,75,1143746,52970,98.84,0.45,0.3
27-09-2011,21.35,21.8,21.05,21.25,21.429122280,30602,129,655774,28765,94,0.75,-0.1
26-09-2011,21.05,21.75,20.6,21.2,21.100817797,38029,188,802443,28999,76.25,1.15,0.15
23-09-2011,22.1,23,21.5,21.65,21.895567750,35535,181,778059,30640,86.22,1.5,-0.45
22-09-2011,23,23.05,22.5,22.65,22.704798699,24590,156,558311,19667,79.98,0.55,-0.35
21-09-2011,23.4,23.8,22.6,23.45,23.200580408,32391,171,751490,27683,85.47,1.2,0.05
20-09-2011,22.6,23.25,22.6,22.85,22.893066070,46496,99,1064436,41196,88.6,0.65,0.25
19-09-2011,23,23.25,22.35,22.6,22.620450830,23246,129,525835,19414,83.52,0.9,-0.4
16-09-2011,23.6,23.95,23.1,23.15,23.380060102,28285,177,661305,24697,87.31,0.85,-0.45
15-09-2011,24.25,24.25,23.25,23.7,23.668673632,28235,138,668285,23172,82.07,1,-0.55
14-09-2011,23.9,24.35,23.55,23.8,24.000240471,33268,119,798440,25847,77.69,0.8,-0.1
13-09-2011,23.8,24.35,23.8,23.95,24.044110519,24756,91,595236,16580,66.97,0.55,0.15
12-09-2011,25,25,23,23.95,24.034059497,69819,129,1678034,62340,89.29,2,-1.05
09-09-2011,25.05,25.25,24.05,24.15,24.529007662,52986,239,1299694,38227,72.15,1.2,-0.9
08-09-2011,26.3,27,24.5,25.4,25.599834508,135354,351,3465040,107333,79.3,2.5,-0.9
07-09-2011,24.5,25.85,24.4,25.85,25.223307675,108608,394,2739453,93603,86.18,1.45,1.35
06-09-2011,24.2,24.9,24.2,24.65,24.633993570,48215,260,1187728,40145,83.26,0.7,0.45
05-09-2011,24.95,24.95,24.35,24.75,24.761337099,44963,238,1113344,37168,82.66,0.6,-0.2
02-09-2011,25,25.2,23.9,24.95,24.802989541,76199,295,1889963,54514,71.54,1.3,-0.05
30-08-2011,24.9,25.05,23.5,25.05,24.711152903,90927,389,2246911,68930,75.81,1.55,0.15
29-08-2011,23,24.85,23,23.9,23.978424376,54645,209,1310301,42418,77.62,1.85,0.9
26-08-2011,24.95,24.95,23.7,23.9,23.936458839,49464,162,1183993,43040,87.01,1.25,-1.05
25-08-2011,25.15,25.15,23.7,24,24.082556904,72447,262,1744709,60324,83.27,1.45,-1.15
24-08-2011,25.05,25.05,24,24.9,24.979428211,240718,739,6012998,138280,57.44,1.05,-0.15
23-08-2011,23.2,23.9,23.2,23.9,23.819295593,44974,165,1071249,38012,84.52,0.7,0.7
22-08-2011,22,22.8,22,22.8,22.503128062,26534,141,597098,21464,80.89,0.8,0.8
19-08-2011,21.9,22.1,20.15,21.75,21.264785551,139917,399,2975305,106235,75.93,1.95,-0.15
18-08-2011,21.6,22.35,20.95,21.05,21.566267542,116505,280,2512578,90760,77.9,1.4,-0.55
17-08-2011,22.25,22.25,21.05,22,21.723051917,52295,205,1136007,40842,78.1,1.2,-0.25
16-08-2011,23.8,24,22,22.1,22.227025769,98839,291,2196897,67845,68.64,2,-1.7
12-08-2011,24.5,24.85,23,23.15,23.799643081,41466,195,986876,27146,65.47,1.85,-1.35
11-08-2011,24.5,24.85,23.6,23.9,24.282607261,75773,356,1839966,47844,63.14,1.25,-0.6
10-08-2011,24,24.15,23,23.85,23.648544585,80252,320,1897843,49416,61.58,1.15,-0.15
09-08-2011,22.85,24.35,22.85,23,22.977595735,224734,519,5163847,120905,53.8,1.5,0.15
08-08-2011,24.05,24.05,24.05,24.05,24.049996953,49223,64,1183813,47608,96.72,0,0
05-08-2011,25.3,26.25,25.3,25.3,25.544764301,46097,161,1177537,30568,66.31,0.95,0
04-08-2011,26,26.95,25.2,26.6,26.193099734,161559,518,4231731,136858,84.71,1.75,0.6
03-08-2011,25.45,26.25,25.15,25.7,25.796188192,158455,612,4087535,110696,69.86,1.1,0.25
02-08-2011,25,25.4,24.75,25.2,25.058929421,107213,298,2686643,97804,91.22,0.65,0.2
01-08-2011,25.5,25.75,24.1,24.95,24.731178864,43754,172,1082088,35732,81.67,1.65,-0.55
29-07-2011,25.75,26.35,24.7,24.95,25.486215155,52195,225,1330253,37461,71.77,1.65,-0.8
28-07-2011,27.6,27.6,25.75,25.95,26.801749443,203379,637,5450913,156451,76.93,1.85,-1.65
27-07-2011,25.25,26.5,25,26.5,25.991560456,273356,487,7104949,141134,51.63,1.5,1.25
26-07-2011,25.4,25.45,24.8,25.25,25.054965515,85399,314,2139669,78155,91.52,0.65,-0.15
25-07-2011,25.9,25.9,24.75,25,25.025179336,69144,346,1730341,63681,92.1,1.15,-0.9
22-07-2011,24.25,25.4,23.5,25.15,24.553700465,139496,446,3425143,104305,74.77,1.9,0.9
21-07-2011,24.9,24.9,24.25,24.45,24.463213879,39485,154,965930,31833,80.62,0.65,-0.45
20-07-2011,24.8,24.8,24.15,24.6,24.563246028,69870,184,1716234,60921,87.19,0.65,-0.2
19-07-2011,24.75,24.95,24.2,24.55,24.636527131,58384,170,1438379,49748,85.21,0.75,-0.2
18-07-2011,24.55,25.25,24.55,24.8,24.890208374,76545,325,1905221,61615,80.5,0.7,0.25
15-07-2011,23.6,25,23.6,24.55,24.626374034,26928,129,663139,19602,72.79,1.4,0.95
14-07-2011,25,25.4,24.55,24.8,24.916161882,68346,246,1702920,50772,74.29,0.85,-0.2
13-07-2011,25,25,24.15,24.55,24.664239377,61660,227,1520797,54522,88.42,0.85,-0.45
12-07-2011,24.5,25.7,24.15,24.55,24.928723328,306594,923,7642997,206540,67.37,1.55,0.05
11-07-2011,25.8,25.8,23.9,24.55,24.522178646,143043,522,3507726,106484,74.44,1.9,-1.25
08-07-2011,26.45,26.45,24.55,24.95,24.926749407,273950,1086,6828683,195906,71.51,1.9,-1.5
07-07-2011,25.8,25.8,25,25.8,25.737806205,671038,1662,17271046,423882,63.17,0.8,0
06-07-2011,24.6,24.6,24.6,24.6,24.599997734,88277,206,2171614,88264,99.99,0,0
05-07-2011,23.45,23.45,21.75,23.45,23.103686299,821420,1639,18977830,372772,45.38,1.7,0
04-07-2011,22.35,22.35,22.35,22.35,22.349973292,20593,84,460253,20593,100,0,0
01-07-2011,21.3,21.3,21.3,21.3,21.299988138,25291,83,538698,25291,100,0,0
30-06-2011,20.3,20.3,19.3,20.3,20.294403607,357927,379,7263915,218965,61.18,1,0
29-06-2011,19.35,19.35,19.35,19.35,19.349978067,13678,56,264669,13678,100,0,0
28-06-2011,18.45,18.45,18.45,18.45,18.449966420,8934,42,164832,8934,100,0,0
27-06-2011,16.8,17.6,16.55,17.6,17.394150025,106462,151,1851816,77913,73.18,1.05,0.8
24-06-2011,16.55,17,16.5,16.8,16.851736928,56076,157,944978,48914,87.23,0.5,0.25
23-06-2011,16.65,17.2,16.4,16.55,16.624214542,35648,127,592620,31857,89.37,0.8,-0.1
22-06-2011,17.1,17.5,16.9,17,17.054403729,37332,110,636675,34907,93.5,0.6,-0.1
21-06-2011,17.8,17.95,16.65,17.1,17.381533455,24585,129,427325,20343,82.75,1.3,-0.7
20-06-2011,18,18,17.25,17.4,17.620853081,34393,133,606034,29944,87.06,0.75,-0.6
17-06-2011,18.7,18.7,17.8,18,18.134229024,56195,136,1019053,52950,94.23,0.9,-0.7
16-06-2011,18.4,18.8,18.05,18.15,18.261484448,40446,121,738604,40446,100,0.75,-0.25
15-06-2011,18.4,18.8,18.4,18.6,18.588604247,13233,77,245983,13233,100,0.4,0.2
14-06-2011,18.85,18.85,18.35,18.35,18.510386230,18823,82,348421,18823,100,0.5,-0.5
13-06-2011,18.8,18.8,18.15,18.35,18.419988116,43756,154,805985,43756,100,0.65,-0.45
10-06-2011,19,19.25,18.7,18.8,18.949756343,23804,90,451080,23804,100,0.55,-0.2
09-06-2011,19.2,19.5,18.85,19,19.093384147,36473,68,696393,36473,100,0.65,-0.2
08-06-2011,19,19.6,18.8,19.5,19.198764464,20396,71,391578,20396,100,0.8,0.5
07-06-2011,19.35,19.5,18.85,18.95,19.047327038,26581,132,506297,26581,100,0.65,-0.4
06-06-2011,19.6,19.6,19.05,19.3,19.309017806,10446,75,201702,10446,100,0.55,-0.3
03-06-2011,20,20,19.65,19.7,19.772424113,23390,92,462477,23390,100,0.35,-0.3
02-06-2011,19.8,20,19.6,19.75,19.719389932,9376,59,184889,9376,100,0.4,-0.05
01-06-2011,20.1,20.2,19.5,19.95,19.851632945,36376,129,722123,36376,100,0.7,-0.15
31-05-2011,19.8,20.15,19.55,19.85,19.750386484,18112,100,357719,18112,100,0.6,0.05
30-05-2011,20.4,20.4,19.8,19.9,19.980931233,28371,91,566879,28371,100,0.6,-0.5
27-05-2011,20.25,20.35,20.05,20.2,20.236945763,29703,103,601098,29703,100,0.3,-0.05
26-05-2011,20.4,20.45,20.2,20.25,20.273584350,16971,47,344063,16971,100,0.25,-0.15
25-05-2011,20.3,20.5,20.25,20.3,20.295973830,39740,79,806562,39740,100,0.25,0
24-05-2011,20.8,20.8,20.15,20.3,20.327612521,34727,69,705917,34727,100,0.65,-0.5
23-05-2011,20.35,20.4,20.15,20.25,20.211054282,35389,83,715249,35389,100,0.25,-0.1
20-05-2011,20.1,20.75,20.1,20.35,20.3101139,37928,98,770322,37928,100,0.65,0.25
19-05-2011,20.55,21,20.55,20.85,20.711047514,30749,64,636844,30749,100,0.45,0.3
18-05-2011,21,21.25,20.7,20.75,20.867940119,20574,76,429337,20574,100,0.55,-0.25
17-05-2011,21.45,21.5,21.05,21.05,21.159524027,21934,75,464113,21934,100,0.45,-0.4
16-05-2011,21.15,22,21.15,21.35,21.556084829,45975,99,991041,45975,100,0.85,0.2
13-05-2011,21,21.9,20.9,21.3,21.288900740,31876,86,678605,31876,100,1,0.3
12-05-2011,21.85,22.2,21.15,21.15,21.417920992,50957,164,1091393,50957,100,1.05,-0.7
11-05-2011,20.55,21.85,20.55,21.85,21.645470942,67089,179,1452173,67089,100,1.3,1.3
10-05-2011,21.15,21.15,20.55,20.85,20.841553004,75956,146,1583041,75956,100,0.6,-0.3
09-05-2011,20.35,21.2,20.35,20.85,20.909049123,50038,120,1046247,50038,100,0.85,0.5
06-05-2011,20.35,21.15,20.35,20.8,20.812749777,51546,178,1072814,51546,100,0.8,0.45
05-05-2011,21.25,21.45,20.75,20.8,20.974268968,61249,152,1284653,61249,100,0.7,-0.45
04-05-2011,21.65,21.95,20.75,21.55,21.112192910,92644,215,1955918,92644,100,1.2,-0.1
